MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
INFINITI,Q70 AWD 4DR SEDAN,15,498,185,152,290,1752,142,55,39,84,112,92,117,158,157,54/46,2018,suv
INFINITI,Q70 AWD SPORT 4DR SEDAN,15,498,185,152,290,1841,142,55,39,84,112,92,117,158,157,55/45,2018,suv
INFINITI,Q70L AWD 4DR SEDAN,15,513,185,152,305,1978,142,57,39,84,112,92,117,158,157,57/43,2018,suv
INFINITI,QX30 AWD 4DR SUV,16,443,182,154,269,1550,132,138,33,83,100,92,82,153,155,60/40,2018,suv
INFINITI,QX30 FWD 4DR SUV,16,443,182,154,269,1491,132,138,33,83,100,92,82,153,155,62/38,2018,suv
INFINITI,QX50 AWD 4DR SUV,16,474,180,161,288,1827,141,141,38,89,95,91,96,153,154,54/46,2018,suv
INFINITI,QX60 4DR SUV AWD,12,499,196,174,290,2049,122,189,42,87,123,100,109,167,167,56/44,2018,suv
INFINITI,QX60 HYBRID AWD 4DR SUV,12,499,196,174,290,2124,122,189,42,87,123,100,109,168,167,56/44,2018,suv
INFINITI,QX80 AWD 4DR SUV,18,534,203,193,308,2671,143,220,43,92,133,99,127,172,173,52/48,2018,suv
JAGUAR,E-PACE 4DR SUV,18,440,198,165,268,1832,118,135,35,91,117,88,86,163,162,N/A,2018,suv
JAGUAR,F-PACE 2.0L 4DR SUV,16,473,194,165,287,1760,136,161,37,91,111,84,103,164,165,50/50,2018,suv
JAGUAR,F-PACE 2.0L DIESEL 4DR SUV,16,473,194,165,287,1775,136,161,37,91,111,84,103,164,165,50/50,2018,suv
JAGUAR,F-PACE 3.0L V6 4DR SUV,16,473,194,165,287,1861,136,161,37,91,111,84,103,164,165,50/50,2018,suv
JEEP,CHEROKEE 4DR SUV AWD,14,462,186,169,270,1788,127,161,40,83,122,100,93,157,157,57/43,2018,suv
JEEP,CHEROKEE 4DR SUV FWD,14,462,186,169,270,1669,127,161,40,83,122,100,93,157,157,57/43,2018,suv
JEEP,COMPASS 4DR SUV AWD,17,440,180,170,262,1509,113,152,38,87,103,91,87,156,156,59/41,2018,suv
JEEP,COMPASS 4DR SUV FWD,17,440,180,170,262,1444,113,152,38,87,103,91,87,156,156,59/41,2018,suv
JEEP,COMPASS 4DR SUV TRAILHAWK 4X4,17,440,180,170,262,1648,113,152,38,87,103,91,87,156,156,59/41,2018,suv
JEEP,GRAND CHEROKEE 4DR SUV LAREDO 4X4,13,482,194,176,292,2121,133,169,40,91,127,88,102,162,163,51/49,2018,suv
JEEP,GRAND CHEROKEE 4DR SUV LIMITED 4X4,13,482,194,176,292,2211,133,169,40,91,127,88,102,162,163,53/47,2018,suv
JEEP,GRAND CHEROKEE 4DR SUV OVERLAND/SUMMIT 4X4,13,482,194,176,292,2261,133,169,40,91,127,88,102,162,163,53/47,2018,suv
JEEP,GRAND CHEROKEE SRT 4DR SUV,13,486,196,176,292,2336,134,169,40,94,126,90,106,162,163,53/47,2018,suv
JEEP,RENEGADE SPORT/LATITUDE/LIMITED 4X4,15,424,181,167,257,1447,110,156,40,87,107,88,81,154,154,60/40,2018,suv
JEEP,RENEGADE SPORT/LATITUDE/LIMITED FWD,15,424,181,167,257,1372,110,156,40,87,107,88,81,154,154,60/40,2018,suv
JEEP,RENEGADE TRAILHAWK 4X4,15,424,181,170,257,1583,110,156,40,87,107,88,81,154,154,60/40,2018,suv
JEEP,WRANGLER JK 2DR SUV 4WD RUBICON,8,388,187,184,242,1873,150,117,41,78,142,68,78,159,159,50/50,2018,suv
JEEP,WRANGLER JK 2DR SUV 4WD SAHARA,8,388,187,184,242,1803,150,117,41,78,142,68,78,159,159,50/50,2018,suv
JEEP,WRANGLER JK 2DR SUV 4WD SPORT/WILLYS WHEELER,8,388,187,184,242,1717,150,117,41,78,142,68,78,159,159,50/50,2018,suv
JEEP,WRANGLER JK UNLIMITED 4DR SUV 4WD RUBICON,8,440,188,180,295,1969,150,171,40,79,144,68,78,156,157,50/50,2018,suv
JEEP,WRANGLER JK UNLIMITED 4DR SUV 4WD SAHARA,8,440,188,180,295,1948,150,171,40,79,144,68,78,156,157,50/50,2018,suv
JEEP,WRANGLER JK UNLIMITED 4DR SUV 4WD SPORT/WILLYS WHEELER,8,440,188,180,295,1860,150,171,40,79,144,68,78,156,157,50/50,2018,suv
JEEP,WRANGLER JL 3.6L RUBICON 2DR SUV,18,407,188,187,246,1880,159,97,40,81,130,74,87,160,160,51/49,2018,suv
JEEP,WRANGLER JL 3.6L RUBICON 4DR SUV,18,462,188,187,301,2021,159,152,40,81,130,74,87,160,160,52/48,2018,suv
JEEP,WRANGLER JL 3.6L SAHARA 4DR SUV,18,462,188,187,301,1971,159,152,40,81,130,74,87,160,160,52/48,2018,suv
JEEP,WRANGLER JL 3.6L SPORT 2DR SUV,18,407,188,187,246,1794,159,97,40,81,130,74,87,160,160,51/49,2018,suv
JEEP,WRANGLER JL 3.6L SPORT 4DR SUV,18,462,188,187,301,1905,159,152,40,81,130,74,87,160,160,52/48,2018,suv
KIA,FORTE KOUPE SX/SX LUXURY 2DR COUPE,14,453,178,141,270,1353,107,49,30,80,113,88,95,156,157,63/37,2018,suv
KIA,FORTE LX 4DR SEDAN,14,456,178,143,270,1272,107,51,35,79,111,88,98,156,157,62/38,2018,suv
KIA,FORTE5 LX/EX 5DR HATCHBACK,14,435,178,145,270,1321,107,135,34,79,111,88,77,156,157,62/38,2018,suv
KIA,FORTE5 SX/SX LUXURY 5DR HATCHBACK,14,435,178,145,270,1372,107,135,34,79,111,88,77,156,157,62/38,2018,suv
KIA,NIRO 4DR SUV HYBRID,17,436,180,154,270,1436,114,46,38,85,102,87,79,157,158,54/46,2018,suv
KIA,OPTIMA LX/LX+/EX/LX ECO TURBO 4DR SEDAN,16,486,186,147,281,1463,134,50,36,84,109,97,109,158,160,61/39,2018,suv
KIA,RONDO LX - 5 PASSENGER,14,452,181,161,275,1445,100,168,38,91,105,94,83,157,159,60/40,2018,suv
KIA,RONDO LX/EX/EX LUXURY - 7 PASSENGER,14,452,181,161,275,1505,100,168,38,91,105,94,83,157,159,60/40,2018,suv
KIA,SORENTO EX/LIMITED AWD,15,477,189,171,278,1816,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SORENTO EX/LIMITED FWD,15,477,189,171,278,1759,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SORENTO L/LX FWD,15,477,189,171,278,1680,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SORENTO LX AWD,15,477,189,171,278,1742,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SORENTO V6 AWD,15,477,189,171,278,1860,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SORENTO V6 FWD,15,477,189,171,278,1800,121,184,37,94,105,93,106,163,164,56/44,2018,suv
KIA,SOUL EV,14,414,180,160,257,1492,104,152,33,90,103,83,73,157,159,61/39,2018,suv
KIA,SOUL EX/SX,14,414,180,160,257,1287,104,152,33,90,103,83,73,157,159,61/39,2018,suv
KIA,SOUL LX,14,414,180,160,257,1231,104,152,33,90,103,83,73,157,159,61/39,2018,suv
KIA,SPORTAGE AWD 4DR SUV,16,448,186,165,267,1696,116,158,36,91,104,91,90,161,161,59/41,2018,suv
KIA,SPORTAGE AWD TURBO 4DR SUV,16,448,186,165,267,1813,116,158,36,91,104,91,90,161,161,59/41,2018,suv
KIA,SPORTAGE FWD 4DR SUV,16,448,186,165,267,1631,116,158,36,91,104,91,90,161,161,59/41,2018,suv
LAMBORGHINI,URUS 4DR SUV,18,511,202,164,300,2200,152,154,33,98,115,108,104,170,170,N/A,2018,suv
LAND ROVER,DISCOVERY,17,497,199,185,292,2198,135,191,47,87,116,86,118,169,169,47/53,2018,suv
LAND ROVER,DISCOVERY SPORT,15,460,189,172,274,1744,122,166,39,89,118,90,96,162,163,56/44,2018,suv
LAND ROVER,RANGE ROVER EVOQUE 4DR SUV,12,436,197,164,266,1770,118,137,39,95,118,89,80,163,163,59/41,2018,suv
LAND ROVER,RANGE ROVER EVOQUE CONVERTIBLE,17,436,197,161,266,1640,118,N/A,30,92,118,89,80,163,163,59/41,2018,suv
LAND ROVER,RANGE ROVER LWB 4DR SUV,14,520,207,184,312,2413,134,178,45,94,115,88,119,169,168,48/52,2018,suv
LAND ROVER,RANGE ROVER SPORT SE/HSE,14,485,198,178,292,2489,138,165,48,87,120,87,106,169,168,49/51,2018,suv
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED/AUTOBIOGRAPHY,14,485,198,178,292,2590,138,165,48,87,120,87,106,169,168,49/51,2018,suv
LAND ROVER,RANGE ROVER SWB 4DR SUV,13,500,207,184,292,2330,134,178,45,94,115,88,119,169,168,48/52,2018,suv
LAND ROVER,RANGE ROVER VELAR 4DR SUV,18,480,203,167,287,2047,139,165,35,94,111,85,110,164,166,50/50,2018,suv
LEXUS,GX460 4DR SUV /PREMIUM,10,481,188,189,279,2349,134,187,42,89,120,94,108,158,159,52/48,2018,suv
LEXUS,LX570 4DR SUV,16,508,198,191,285,2680,145,201,49,92,125,103,120,164,164,52/48,2018,suv
LEXUS,NX300 4DR SUV AWD,15,463,185,165,266,1755,129,159,34,88,104,99,98,158,158,59/41,2018,suv
LEXUS,NX300h 4DR SUV AWD,15,463,185,165,266,1835,129,159,34,88,104,99,98,158,158,56/44,2018,suv
LEXUS,RX 350 4DR SUV,16,489,190,172,279,2020,128,151,38,91,104,108,102,164,163,58/42,2018,suv
LEXUS,RX 350L 4DR SUV,18,500,190,171,279,2095,128,184,38,91,104,108,113,164,163,N/A,2018,suv
LEXUS,RX 450H 4DR SUV,16,489,190,172,279,2150,128,151,38,91,104,108,102,164,163,56/44,2018,suv
LINCOLN,MKC 4DR SUV AWD,14,455,186,166,269,1792,117,152,37,90,107,96,91,159,159,57/43,2018,suv
LINCOLN,MKT 4DR SUV,10,527,193,171,299,2242,133,184,37,88,122,105,123,167,167,54/46,2018,suv
LINCOLN,MKX 4DR SUV,16,483,193,168,285,1990,122,167,38,93,117,99,100,165,164,59/41,2018,suv
LINCOLN,MKZ 2.0L AWD 4DR SEDAN,17,493,186,148,285,1773,131,59,35,87,116,97,111,159,158,59/41,2018,suv
LINCOLN,MKZ 3.0L AWD 4DR SEDAN,17,493,186,148,285,1905,131,58,30,87,116,97,111,158,158,59/41,2018,suv
LINCOLN,MKZ HYBRID 4DR SEDAN,17,493,186,148,285,1759,131,58,30,87,116,97,111,158,158,57/43,2018,suv
LINCOLN,NAVIGATOR 4DR SUV 4WD,18,533,203,194,311,2656,134,215,45,82,139,97,127,172,171,50/50,2018,suv
LINCOLN,NAVIGATOR L 4DR SUV 4WD,18,564,203,194,334,2747,134,245,45,82,139,97,133,172,171,50/50,2018,suv
MASERATI,LEVANTE 4DR SUV,17,500,197,168,300,2109,156,151,42,90,100,97,103,162,168,50/50,2018,suv
MAZDA,CX-3 4DR SUV AWD,15,427,177,154,257,1339,124,125,43,75,105,91,80,152,152,60/40,2018,suv
MAZDA,CX-3 4DR SUV FWD,15,427,177,154,257,1275,124,125,43,75,105,91,80,152,152,61/39,2018,suv
MAZDA,CX-5 2.0L FWD 4DR SUV,18,455,184,168,270,1505,130,147,39,90,105,96,91,160,160,59/41,2018,suv
MAZDA,CX-5 2.5L AWD 4DR SUV,18,455,184,168,270,1659,130,147,39,90,105,96,91,160,160,57/43,2018,suv
MAZDA,CX-5 2.5L FWD 4DR SUV,18,455,184,168,270,1602,130,147,39,90,105,96,91,160,160,59/41,2018,suv
MAZDA,CX-9 4DR SUV AWD,16,507,197,172,293,1969,140,179,39,102,119,102,111,164,164,55/45,2018,suv
MAZDA,CX-9 4DR SUV FWD,16,507,197,172,293,1837,140,179,39,102,119,102,111,164,164,55/45,2018,suv
MAZDA,MAZDA3 GX/GS 4DR SEDAN,14,458,180,146,270,1327,128,45,32,79,113,93,96,156,156,60/40,2018,suv
MAZDA,MAZDA3 SPORT GX/GS 4DR HATCHBACK,14,446,180,146,270,1330,128,133,35,78,113,93,84,156,156,59/41,2018,suv
MERCEDES-BENZ,G CLASS 4DR SUV 4WD,2,444,181,198,285,2550,148,169,48,93,149,77,82,154,152,53/47,2018,suv
MERCEDES-BENZ,GLA CLASS GLA 250 4MATIC 4DR SUV AWD,14,442,180,154,270,1505,130,142,33,83,101,91,81,157,156,60/40,2018,suv
MERCEDES-BENZ,GLA CLASS GLA 45 AMG 4MATIC 4DR SUV AWD,14,444,180,148,270,1585,130,142,33,83,101,91,81,157,156,60/40,2018,suv
MERCEDES-BENZ,GLC CLASS 300 4MATIC 4DR SUV,16,466,188,164,287,1815,143,157,38,89,97,83,96,162,162,53/47,2018,suv
MERCEDES-BENZ,GLC CLASS 300 4MATIC COUPE,17,473,189,160,287,1835,143,118,37,88,104,83,103,162,162,53/47,2018,suv
MERCEDES-BENZ,GLC CLASS 350e 4MATIC 4DR SUV,16,466,188,164,287,2025,143,157,38,89,97,83,96,162,162,50/50,2018,suv
MERCEDES-BENZ,GLC CLASS 43 4MATIC 4DR SUV,16,466,188,163,287,1880,143,157,38,89,97,83,96,162,162,53/47,2018,suv
MERCEDES-BENZ,GLC CLASS 43 4MATIC COUPE,17,473,189,160,287,1900,143,118,37,88,104,83,103,162,162,53/47,2018,suv
MERCEDES-BENZ,GLE CLASS 400 4MATIC,16,482,193,180,292,2235,137,172,42,93,116,89,101,165,166,52/48,2018,suv
MERCEDES-BENZ,GLE CLASS 43 4MATIC,16,482,193,176,292,2260,137,172,42,93,116,89,101,165,166,52/48,2018,suv
MERCEDES-BENZ,GLE CLASS 550 4MATIC,16,482,193,176,292,2270,137,172,42,93,116,89,101,165,166,52/48,2018,suv
MERCEDES-BENZ,GLE CLASS 550e 4MATIC,16,482,193,176,292,2475,137,172,42,93,116,89,101,165,166,52/48,2018,suv
MERCEDES-BENZ,GLE CLASS AMG 63 S 4MATIC,16,485,193,176,292,2370,140,172,42,93,116,92,101,165,166,52/48,2018,suv
MERCEDES-BENZ,GLE COUPE 43 AMG 4MATIC,15,490,200,173,292,2220,136,113,37,93,126,90,109,166,172,54/46,2018,suv
MERCEDES-BENZ,GLE COUPE AMG 63 S 4MATIC,15,491,200,173,292,2350,136,113,37,93,126,90,109,166,172,N/A,2018,suv
MERCEDES-BENZ,GLS CLASS AMG GLS 63 4DR SUV AWD,17,513,193,184,308,2610,137,217,38,96,118,89,116,166,168,50/50,2018,suv
MERCEDES-BENZ,GLS CLASS GLS 450 4MATIC 4DR SUV,17,513,193,185,308,2420,137,217,38,96,118,89,116,166,168,50/50,2018,suv
MERCEDES-BENZ,GLS CLASS GLS 550 4MATIC 4DR SUV,17,513,193,185,308,2530,137,217,38,96,118,89,116,166,168,50/50,2018,suv
MINI,COUNTRYMAN COOPER,17,431,182,156,267,1497,114,144,39,89,96,84,81,158,158,58/42,2018,suv
MINI,COUNTRYMAN COOPER ALL4 4DR SUV,11,431,182,156,267,1592,114,144,39,89,96,84,81,158,158,58/42,2018,suv
MINI,COUNTRYMAN COOPER S / JOHN COOPER WORKS ALL4 4DR SUV,11,431,182,156,267,1646,114,144,39,89,96,84,81,158,158,58/42,2018,suv
MITSUBISHI,ECLIPSE CROSS 4DR SUV,18,440,180,168,267,1565,119,129,39,89,105,96,78,154,154,58/42,2018,suv
MITSUBISHI,OUTLANDER 4DR SUV ES AWC,17,470,181,168,267,1545,128,170,42,87,112,99,104,154,154,56/44,2018,suv
MITSUBISHI,OUTLANDER 4DR SUV SE/GT S AWC,17,470,181,168,267,1610,128,170,42,87,112,99,104,154,154,57/43,2018,suv
MITSUBISHI,OUTLANDER PHEV 4DR SUV,17,470,181,171,267,1895,128,170,42,87,112,99,104,154,154,57/43,2018,suv
MITSUBISHI,RVR 4DR SUV ES/SE FWD,16,435,181,163,267,1375,113,136,38,87,116,93,75,153,153,59/41,2018,suv
MITSUBISHI,RVR 4DR SUV SE/GT AWC,16,435,181,163,267,1475,113,136,38,87,116,93,75,153,153,59/41,2018,suv
NISSAN,ARMADA 4DR SUV,17,531,203,193,308,2684,141,220,43,92,133,97,127,172,173,52/48,2018,suv
NISSAN,MURANO 4DR SUV AWD,15,489,192,169,283,1787,126,165,38,89,105,105,102,164,164,59/41,2018,suv
NISSAN,MURANO 4DR SUV FWD,15,489,192,169,283,1721,126,165,38,89,105,105,102,164,164,59/41,2018,suv
NISSAN,PATHFINDER FWD 4DR SUV,17,504,196,178,290,1939,122,191,43,87,114,100,116,167,167,54/46,2018,suv
NISSAN,PATHFINDER PLATINUM AWD 4DR SUV,17,504,196,178,290,2119,122,191,43,87,114,100,116,167,167,54/46,2018,suv
NISSAN,PATHFINDER S/SV/SL AWD 4DR SUV,17,504,196,178,290,2005,122,191,43,87,114,100,116,167,167,54/46,2018,suv
NISSAN,QASHQAI 4DR SUV AWD,18,438,164,159,265,1518,112,136,34,84,106,90,83,159,158,59/41,2018,suv
NISSAN,QASHQAI 4DR SUV FWD,18,438,164,159,265,1466,112,136,34,84,106,90,83,159,158,60/40,2018,suv
NISSAN,ROGUE 4DR SUV AWD,14,463,184,172,270,1610,117,165,41,85,111,93,100,160,160,57/43,2018,suv
NISSAN,ROGUE 4DR SUV FWD,14,463,184,172,270,1550,117,165,41,85,111,93,100,160,160,57/43,2018,suv
PORSCHE,CAYENNE 4DR SUV,11,485,194,171,290,2110,139,151,42,87,122,98,98,165,167,53/47,2018,suv
PORSCHE,CAYENNE S E-HYBRID 4DR SUV,11,485,194,171,290,2350,139,151,42,87,122,98,98,165,167,53/47,2018,suv
PORSCHE,CAYENNE S/GTS 4DR SUV,11,485,194,171,290,2085,139,151,42,87,122,98,98,165,167,53/47,2018,suv
PORSCHE,CAYENNE TURBO/TURBO S 4DR SUV,11,485,194,170,290,2260,139,151,42,87,122,98,98,165,167,53/47,2018,suv
PORSCHE,MACAN 4DR SUV AWD,14,468,192,162,281,1865,136,134,38,87,123,94,94,163,165,57/43,2018,suv
PORSCHE,MACAN TURBO 4DR SUV AWD,14,468,192,162,281,1925,136,134,38,87,123,94,94,163,165,57/43,2018,suv
SUBARU,FORESTER 4DR SUV 2.0XT,13,460,180,174,264,1649,121,160,42,86,115,96,100,155,155,57/43,2018,suv
SUBARU,FORESTER 4DR SUV 2.5i,13,460,180,174,264,1498,121,160,42,86,115,96,100,155,155,57/43,2018,suv
SUBARU,OUTBACK 4DR WAGON AWD 2.5i,15,482,184,168,275,1614,132,168,36,84,111,101,108,157,158,57/43,2018,suv
SUBARU,OUTBACK 4DR WAGON AWD 3.6R,15,482,184,168,275,1744,132,168,36,84,111,101,108,157,158,57/43,2018,suv
SUBARU,WRX 4DR SEDAN,17,459,178,147,265,1543,120,45,36,83,111,95,99,153,154,60/40,2018,suv
SUBARU,WRX STI 4DR SEDAN,17,459,178,147,265,1528,120,45,36,83,111,95,99,153,154,60/40,2018,suv
SUBARU,CROSSTREK 4DR SUV CONVENIENCE,20,447,180,162,267,1447,123,144,33,85,104,97,84,155,156,60/40,2018,suv
SUBARU,CROSSTREK 4DR SUV LIMITED,20,447,180,162,267,1500,123,144,33,85,104,97,84,155,156,60/40,2018,suv
SUBARU,CROSSTREK 4DR SUV SPORT,20,447,180,162,267,1481,123,144,33,85,104,97,84,155,156,60/40,2018,suv
SUBARU,CROSSTREK 4DR SUV TOURING,20,447,180,162,267,1467,123,144,33,85,104,97,84,155,156,60/40,2018,suv
TESLA,MODEL X 4DR SUV AWD,16,503,201,168,297,2390,124,125,44,97,131,98,109,166,170,49/51,2018,suv
TOYOTA,4RUNNER 4DR SUV 4WD LIMITED V6,10,482,193,182,279,2180,133,181,40,93,121,91,112,161,161,54/46,2018,suv
TOYOTA,4RUNNER 4DR SUV 4WD SR5 V6,10,482,193,178,279,2111,133,181,40,93,121,91,112,160,160,54/46,2018,suv
TOYOTA,4RUNNER 4DR SUV 4WD TRAIL EDITION V6,10,482,193,188,279,2155,133,181,40,93,121,91,112,160,160,54/46,2018,suv
TOYOTA,C-HR 4DR SUV,18,443,180,157,264,1497,119,116,34,85,103,97,82,155,157,61/39,2018,suv
TOYOTA,HIGHLANDER AWD 4DR SUV,17,489,193,173,279,2030,127,86,39,89,115,100,111,163,163,55/45,2018,suv
TOYOTA,HIGHLANDER FWD 4DR SUV,17,489,193,173,279,1965,127,86,39,89,115,100,111,163,163,55/45,2018,suv
TOYOTA,HIGHLANDER HYBRID 4DR SUV,17,489,193,173,279,2220,127,86,39,89,115,100,111,163,163,55/45,2018,suv
TOYOTA,RAV4 AWD 4DR SUV,16,460,185,171,266,1610,125,170,36,89,112,94,100,157,157,58/42,2018,suv
TOYOTA,RAV4 FWD 4DR SUV,16,460,185,171,266,1555,125,170,36,89,112,94,100,157,157,58/42,2018,suv
TOYOTA,RAV4 HYBRID,16,460,185,171,266,1765,125,170,36,89,112,94,100,157,157,58/42,2018,suv
TOYOTA,SEQUOIA 4DR SUV 4WD,8,521,203,196,310,2707,116,223,45,97,134,89,122,173,176,51/49,2018,suv
VOLKSWAGEN,ATLAS 4DR SUV 4MOTION,17,504,198,175,298,2042,129,193,39,98,110,90,116,172,172,56/44,2018,suv
VOLKSWAGEN,ATLAS 4DR SUV FWD,17,504,198,175,298,1966,129,193,39,98,110,90,116,172,172,57/43,2018,suv
VOLKSWAGEN,TIGUAN 4DR SUV 4MOTION,17,472,183,169,279,1749,116,165,39,87,105,91,102,159,157,56/44,2018,suv
VOLKSWAGEN,TIGUAN 4DR SUV FWD,17,472,183,169,279,1713,116,165,39,87,105,91,102,159,157,56/44,2018,suv
VOLVO,XC60 4DR SUV T5 AWD,18,469,190,166,287,1866,135,161,39,88,102,87,95,167,167,55/45,2018,suv
VOLVO,XC60 4DR SUV T6 AWD,18,469,190,166,287,1909,135,161,39,88,102,87,95,167,167,55/45,2018,suv
VOLVO,XC60 4DR SUV T8 AWD PHEV,18,469,190,166,287,2108,135,161,39,88,102,87,95,167,167,55/45,2018,suv
VOLVO,XC90 4DR SUV AWD T5,16,495,201,178,298,2030,136,183,43,95,118,89,108,167,167,53/47,2018,suv
VOLVO,XC90 4DR SUV AWD T6,16,495,201,178,298,2101,136,183,43,95,118,89,108,167,167,53/47,2018,suv
VOLVO,XC90 4DR SUV AWD T8 PHEV,16,495,201,178,298,2320,136,183,43,95,118,89,108,167,167,53/47,2018,suv
VOLVO,XC90 4DR SUV FWD T5,16,495,201,178,298,1967,136,183,43,95,118,89,108,167,167,53/47,2018,suv
ACURA,ILX 4DR SEDAN,16,462,180,141,267,1415,125,54,30,79,114,100,94,151,152,60/40,2019,suv
ACURA,MDX 4DR SUV AWD,17,498,196,171,282,1970,124,186,40,89,120,104,111,169,168,58/42,2019,suv
ACURA,RDX 4DR SUV,19,474,190,167,275,1830,130,171,41,93,115,98,102,163,164,57/43,2019,suv
ACURA,TLX 4DR SEDAN FWD,18,484,185,145,278,1596,139,50,35,81,112,100,107,160,160,60/40,2019,suv
ACURA,TLX 4DR SEDAN SH-AWD,18,484,185,145,278,1700,139,50,35,81,112,100,107,160,160,61/39,2019,suv
ALFA ROMEO,STELVIO BASE/Ti,18,469,190,165,282,1660,138,143,39,95,104,87,102,161,165,52/48,2019,suv
ALFA ROMEO,STELVIO QUADRIFOGLIO,18,469,190,165,282,1750,138,143,39,95,104,87,102,161,165,53/47,2019,suv
ASTON MARTIN,DB11,17,476,194,128,281,1854,163,43,28,78,111,95,100,166,166,49/51,2019,suv
AUDI,A3 SPORTBACK e-tron,15,431,179,143,264,1640,120,129,34,78,106,87,81,154,151,55/45,2019,suv
AUDI,A4 ALLROAD,17,475,184,149,282,1735,138,157,34,82,104,89,104,158,157,N/A,2019,suv
AUDI,E-TRON 4DR SUV,19,490,194,163,293,2490,138,159,37,90,117,93,104,166,165,N/A,2019,suv
AUDI,Q3 4DR SUV,19,448,186,162,268,1535,119,134,36,74,111,90,91,158,158,N/A,2019,suv
AUDI,Q5 4DR SUV,17,466,189,166,282,1835,135,147,41,88,110,90,95,162,161,53/47,2019,suv
AUDI,Q7 4DR SUV 2.0 TFSI QUATTRO,15,505,197,174,299,2130,141,176,44,92,119,98,108,168,169,50/50,2019,suv
AUDI,Q7 4DR SUV 3.0 TFSI QUATTRO,15,505,197,174,299,2240,141,176,44,92,119,98,108,168,169,50/50,2019,suv
AUDI,Q8 4DR SUV,19,499,200,171,300,2145,142,153,39,91,112,98,101,168,169,55/45,2019,suv
AUDI,SQ5 4DR SUV,17,467,189,166,282,1995,135,147,41,88,110,90,95,162,161,53/47,2019,suv
BENTLEY,BENTAYGA,16,514,200,174,299,2422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57/43,2019,suv
BMW,X1 xDRIVE28i 4DR SUV,16,444,182,161,267,1660,125,154,39,90,106,84,93,156,156,57/43,2019,suv
BMW,X2 sDRIVE28i 4DR SUV FWD,18,436,182,153,267,1587,124,148,33,89,116,85,84,156,156,57/43,2019,suv
BMW,X2 xDRIVE28i 4DR SUV AWD,18,436,182,153,267,1661,124,148,33,89,116,85,84,156,156,57/43,2019,suv
BMW,X3 M40i 4DR SUV,18,471,189,168,286,1918,142,167,45,95,109,87,99,160,162,50/50,2019,suv
BMW,X3 xDRIVE30i 4DR SUV,18,471,189,168,286,1883,142,167,45,95,109,87,99,162,164,50/50,2019,suv
BMW,X4 M40i 4DR SUV,19,476,192,162,287,1961,141,137,38,89,113,86,103,162,167,50/50,2019,suv
BMW,X4 xDRIVE30i 4DR SUV,19,476,192,162,287,1881,141,137,38,89,113,86,103,162,167,49/51,2019,suv
BMW,X5 xDRIVE40i 4DR SUV,19,493,200,175,297,2135,140,176,46,95,113,88,108,167,169,50/50,2019,suv
BMW,X5 xDRIVE50i 4DR SUV,19,493,200,175,297,2345,140,176,46,95,113,88,108,167,169,N/A,2019,suv
BMW,X5M 4DR SUV,17,488,198,175,293,2350,140,178,44,91,113,89,106,167,167,50/50,2019,suv
BMW,X6 xDRIVE 35i 4DR SUV,15,491,199,170,293,2155,141,90,42,93,115,90,108,164,170,49/51,2019,suv
BMW,X6 xDRIVE 50i 4DR SUV,15,491,199,170,293,2345,141,90,42,93,115,90,108,164,170,52/48,2019,suv
BMW,X6M 4DR SUV AWD,15,491,199,170,293,2415,141,90,42,93,115,90,108,164,170,52/48,2019,suv
BMW,X7 xDRIVE40i 4DR SUV,19,516,200,181,310,2395,140,200,45,96,109,88,118,168,170,47/53,2019,suv
BMW,X7 xDRIVE50i 4DR SUV,19,516,200,181,310,2535,140,200,45,96,109,88,118,168,170,N/A,2019,suv
BUICK,ENCLAVE 4DR SUV AWD,18,519,200,178,307,2093,125,214,40,93,115,101,111,171,170,58/42,2019,suv
BUICK,ENCLAVE 4DR SUV FWD,18,519,200,178,307,1978,125,214,40,93,115,101,111,171,170,58/42,2019,suv
BUICK,ENCORE 4DR SUV AWD,17,427,177,165,256,1523,111,138,39,90,102,94,77,154,154,60/40,2019,suv
BUICK,ENCORE 4DR SUV FWD,17,427,177,165,256,1468,111,138,39,90,102,94,77,154,154,60/40,2019,suv
BUICK,ENVISION 4DR SUV AWD,16,467,184,170,274,1839,126,167,40,91,98,100,93,158,158,59/41,2019,suv
CADILLAC,CT6 LUXURY AWD 4DR SEDAN,19,523,188,147,311,1808,152,63,35,85,112,88,125,161,163,50/50,2019,suv
CADILLAC,CT6 PREMIUM LUXURY AWD 4DR SEDAN,19,523,188,147,311,1873,152,63,35,85,112,88,125,161,163,50/50,2019,suv
CADILLAC,XT4 4DR SUV AWD,19,460,195,163,278,1767,126,149,37,90,104,97,87,161,160,58/42,2019,suv
CADILLAC,XT4 4DR SUV FWD,19,460,195,163,278,1660,126,149,37,90,104,97,87,161,160,58/42,2019,suv
